steps,scenario,circle
13.0,Security,False
22.0,Security,False
19.0,Security,False
15.0,Security,False
14.0,Security,False
19.0,Security,False
28.0,Security,False
14.0,Security,False
15.0,Security,False
16.0,Security,False
15.0,Security,False
18.0,Security,False
17.0,Security,False
20.0,Security,False
13.0,Security,False
18.0,Security,False
22.0,Security,False
20.0,Security,False
14.0,Security,False
18.0,Security,False
17.0,Security,False
14.0,Security,False
9.0,Security,False
23.0,Security,False
14.0,Security,False
25.0,Security,False
14.0,Security,False
15.0,Security,False
17.0,Security,False
16.0,Security,False
22.0,Security,False
26.0,Security,False
14.0,Security,False
16.0,Security,False
17.0,Security,False
22.0,Security,False
12.0,Security,False
15.0,Security,False
20.0,Security,False
14.0,Security,False
14.0,Security,False
8.0,Security,False
30.0,Security,False
16.0,Security,False
11.0,Security,False
22.0,Security,False
15.0,Security,False
17.0,Security,False
20.0,Security,False
11.0,Security,False
20.0,Security,False
23.0,Security,False
9.0,Security,False
28.0,Security,False
20.0,Security,False
16.0,Security,False
12.0,Security,False
17.0,Security,False
29.0,Security,False
16.0,Security,False
12.0,Security,False
19.0,Security,False
20.0,Security,False
17.0,Security,False
21.0,Security,False
19.0,Security,False
15.0,Security,False
10.0,Security,False
13.0,Security,False
9.0,Security,False
16.0,Security,False
23.0,Security,False
18.0,Security,False
10.0,Security,False
12.0,Security,False
11.0,Security,False
15.0,Security,False
13.0,Security,False
28.0,Security,False
23.0,Security,False
23.0,Security,False
13.0,Security,False
18.0,Security,False
11.0,Security,False
17.0,Security,False
14.0,Security,False
12.0,Security,False
16.0,Security,False
14.0,Security,False
12.0,Security,False
12.0,Security,False
17.0,Security,False
26.0,Security,False
17.0,Security,False
30.0,Security,False
20.0,Security,False
15.0,Security,False
11.0,Security,False
18.0,Security,False
15.0,Security,False
15.0,Security,False
15.0,Security,False
13.0,Security,False
22.0,Security,False
11.0,Security,False
13.0,Security,False
12.0,Security,False
10.0,Security,False
13.0,Security,False
10.0,Security,False
17.0,Security,False
12.0,Security,False
14.0,Security,False
15.0,Security,False
11.0,Security,False
22.0,Security,False
18.0,Security,False
23.0,Security,False
18.0,Security,False
18.0,Security,False
27.0,Security,False
17.0,Security,False
21.0,Security,False
15.0,Security,False
18.0,Security,False
22.0,Security,False
18.0,Security,False
13.0,Security,False
15.0,Security,False
17.0,Security,False
20.0,Security,False
18.0,Security,False
11.0,Security,False
12.0,Security,False
25.0,Security,False
15.0,Security,False
18.0,Security,False
15.0,Security,False
16.0,Security,False
12.0,Security,False
19.0,Security,False
27.0,Security,False
8.0,Security,False
18.0,Security,False
21.0,Security,False
16.0,Security,False
22.0,Security,False
13.0,Security,False
15.0,Security,False
14.0,Security,False
11.0,Security,False
22.0,Security,False
17.0,Security,False
10.0,Security,False
18.0,Security,False
9.0,Security,False
16.0,Security,False
24.0,Security,False
23.0,Security,False
12.0,Security,False
17.0,Security,False
17.0,Security,False
15.0,Security,False
13.0,Security,False
17.0,Security,False
8.0,Security,False
12.0,Security,False
11.0,Security,False
8.0,Security,False
18.0,Security,False
19.0,Security,False
20.0,Security,False
16.0,Security,False
17.0,Security,False
13.0,Security,False
12.0,Security,False
13.0,Security,False
16.0,Security,False
23.0,Security,False
26.0,Security,False
18.0,Security,False
20.0,Security,False
12.0,Security,False
12.0,Security,False
11.0,Security,False
20.0,Security,False
25.0,Security,False
16.0,Security,False
9.0,Security,False
10.0,Security,False
16.0,Security,False
8.0,Security,False
11.0,Security,False
10.0,Security,False
17.0,Security,False
19.0,Security,False
16.0,Security,False
19.0,Security,False
14.0,Security,False
7.0,Security,False
19.0,Security,False
19.0,Security,False
21.0,Security,False
13.0,Security,False
14.0,Security,False
23.0,Security,False
25.0,Security,False
24.0,Security,False
12.0,Security,False
9.0,Security,False
28.0,Security,False
22.0,Security,False
13.0,Security,False
12.0,Security,False
17.0,Security,False
29.0,Security,False
17.0,Security,False
12.0,Security,False
18.0,Security,False
21.0,Security,False
22.0,Security,False
26.0,Security,False
18.0,Security,False
10.0,Security,False
20.0,Security,False
19.0,Security,False
26.0,Security,False
11.0,Security,False
10.0,Security,False
14.0,Security,False
14.0,Security,False
8.0,Security,False
10.0,Security,False
12.0,Security,False
15.0,Security,False
16.0,Security,False
11.0,Security,False
20.0,Security,False
10.0,Security,False
17.0,Security,False
11.0,Security,False
12.0,Security,False
18.0,Security,False
20.0,Security,False
19.0,Security,False
20.0,Security,False
13.0,Security,False
17.0,Security,False
12.0,Security,False
22.0,Security,False
14.0,Security,False
16.0,Security,False
23.0,Security,False
13.0,Security,False
25.0,Security,False
23.0,Security,False
15.0,Security,False
13.0,Security,False
10.0,Security,False
10.0,Security,False
18.0,Security,False
18.0,Security,False
10.0,Security,False
13.0,Security,False
18.0,Security,False
18.0,Security,False
19.0,Security,False
9.0,Security,False
11.0,Security,False
12.0,Security,False
21.0,Security,False
18.0,Security,False
16.0,Security,False
11.0,Security,False
12.0,Security,False
15.0,Security,False
25.0,Security,False
15.0,Security,False
29.0,Security,False
16.0,Security,False
16.0,Security,False
16.0,Security,False
21.0,Security,False
11.0,Security,False
19.0,Security,False
26.0,Security,False
15.0,Security,False
11.0,Security,False
11.0,Security,False
16.0,Security,False
19.0,Security,False
15.0,Security,False
19.0,Security,False
15.0,Security,False
11.0,Security,False
12.0,Security,False
27.0,Security,False
20.0,Security,False
21.0,Security,False
19.0,Security,False
14.0,Security,False
12.0,Security,False
18.0,Security,False
11.0,Security,False
22.0,Security,False
14.0,Security,False
21.0,Security,False
18.0,Security,False
24.0,Security,False
18.0,Security,False
18.0,Security,False
15.0,Security,False
20.0,Security,False
14.0,Security,False
14.0,Security,False
16.0,Security,False
18.0,Security,False
16.0,Security,False
25.0,Security,False
18.0,Security,False
13.0,Security,False
24.0,Security,False
17.0,Security,False
22.0,Security,False
20.0,Security,False
18.0,Security,False
16.0,Security,False
15.0,Security,False
9.0,Security,False
10.0,Security,False
21.0,Security,False
17.0,Security,False
19.0,Security,False
10.0,Security,False
21.0,Security,False
13.0,Security,False
17.0,Security,False
16.0,Security,True
21.0,Security,True
10.0,Security,True
11.0,Security,True
14.0,Security,True
25.0,Security,True
9.0,Security,True
14.0,Security,True
10.0,Security,True
10.0,Security,True
18.0,Security,True
22.0,Security,True
12.0,Security,True
13.0,Security,True
19.0,Security,True
17.0,Security,True
11.0,Security,True
12.0,Security,True
19.0,Security,True
17.0,Security,True
8.0,Security,True
8.0,Security,True
9.0,Security,True
12.0,Security,True
15.0,Security,True
8.0,Security,True
12.0,Security,True
15.0,Security,True
7.0,Security,True
27.0,Security,True
14.0,Security,True
15.0,Security,True
21.0,Security,True
13.0,Security,True
13.0,Security,True
22.0,Security,True
15.0,Security,True
17.0,Security,True
15.0,Security,True
9.0,Security,True
16.0,Security,True
13.0,Security,True
12.0,Security,True
19.0,Security,True
14.0,Security,True
13.0,Security,True
16.0,Security,True
8.0,Security,True
31.0,Security,True
11.0,Security,True
13.0,Security,True
23.0,Security,True
11.0,Security,True
23.0,Security,True
12.0,Security,True
13.0,Security,True
13.0,Security,True
14.0,Security,True
13.0,Security,True
10.0,Security,True
13.0,Security,True
15.0,Security,True
16.0,Security,True
13.0,Security,True
19.0,Security,True
11.0,Security,True
18.0,Security,True
10.0,Security,True
15.0,Security,True
12.0,Security,True
17.0,Security,True
10.0,Security,True
10.0,Security,True
17.0,Security,True
16.0,Security,True
10.0,Security,True
14.0,Security,True
20.0,Security,True
14.0,Security,True
9.0,Security,True
9.0,Security,True
21.0,Security,True
17.0,Security,True
15.0,Security,True
19.0,Security,True
11.0,Security,True
10.0,Security,True
21.0,Security,True
11.0,Security,True
18.0,Security,True
12.0,Security,True
17.0,Security,True
13.0,Security,True
10.0,Security,True
14.0,Security,True
9.0,Security,True
18.0,Security,True
17.0,Security,True
14.0,Security,True
17.0,Security,True
13.0,Security,True
18.0,Security,True
29.0,Security,True
18.0,Security,True
9.0,Security,True
14.0,Security,True
11.0,Security,True
25.0,Security,True
15.0,Security,True
9.0,Security,True
14.0,Security,True
14.0,Security,True
15.0,Security,True
25.0,Security,True
16.0,Security,True
12.0,Security,True
13.0,Security,True
15.0,Security,True
12.0,Security,True
12.0,Security,True
10.0,Security,True
10.0,Security,True
12.0,Security,True
19.0,Security,True
9.0,Security,True
7.0,Security,True
18.0,Security,True
12.0,Security,True
15.0,Security,True
15.0,Security,True
13.0,Security,True
13.0,Security,True
21.0,Security,True
12.0,Security,True
18.0,Security,True
10.0,Security,True
14.0,Security,True
10.0,Security,True
11.0,Security,True
19.0,Security,True
15.0,Security,True
21.0,Security,True
15.0,Security,True
17.0,Security,True
24.0,Security,True
17.0,Security,True
26.0,Security,True
17.0,Security,True
15.0,Security,True
12.0,Security,True
19.0,Security,True
15.0,Security,True
17.0,Security,True
12.0,Security,True
8.0,Security,True
18.0,Security,True
12.0,Security,True
10.0,Security,True
16.0,Security,True
10.0,Security,True
15.0,Security,True
14.0,Security,True
13.0,Security,True
12.0,Security,True
19.0,Security,True
11.0,Security,True
26.0,Security,True
14.0,Security,True
21.0,Security,True
9.0,Security,True
11.0,Security,True
11.0,Security,True
17.0,Security,True
21.0,Security,True
10.0,Security,True
13.0,Security,True
12.0,Security,True
14.0,Security,True
9.0,Security,True
13.0,Security,True
15.0,Security,True
10.0,Security,True
11.0,Security,True
15.0,Security,True
15.0,Security,True
10.0,Security,True
16.0,Security,True
30.0,Security,True
17.0,Security,True
13.0,Security,True
12.0,Security,True
12.0,Security,True
12.0,Security,True
13.0,Security,True
13.0,Security,True
11.0,Security,True
22.0,Security,True
17.0,Security,True
13.0,Security,True
14.0,Security,True
13.0,Security,True
7.0,Security,True
18.0,Security,True
15.0,Security,True
8.0,Security,True
13.0,Security,True
8.0,Security,True
11.0,Security,True
15.0,Security,True
11.0,Security,True
13.0,Security,True
18.0,Security,True
8.0,Security,True
16.0,Security,True
15.0,Security,True
16.0,Security,True
15.0,Security,True
8.0,Security,True
13.0,Security,True
22.0,Security,True
37.0,Security,True
15.0,Security,True
15.0,Security,True
12.0,Security,True
6.0,Security,True
18.0,Security,True
10.0,Security,True
16.0,Security,True
19.0,Security,True
11.0,Security,True
12.0,Security,True
14.0,Security,True
9.0,Security,True
10.0,Security,True
13.0,Security,True
12.0,Security,True
9.0,Security,True
13.0,Security,True
20.0,Security,True
15.0,Security,True
14.0,Security,True
17.0,Security,True
13.0,Security,True
11.0,Security,True
10.0,Security,True
9.0,Security,True
17.0,Security,True
10.0,Security,True
12.0,Security,True
18.0,Security,True
13.0,Security,True
24.0,Security,True
13.0,Security,True
32.0,Security,True
16.0,Security,True
11.0,Security,True
13.0,Security,True
24.0,Security,True
10.0,Security,True
15.0,Security,True
19.0,Security,True
16.0,Security,True
19.0,Security,True
22.0,Security,True
13.0,Security,True
15.0,Security,True
12.0,Security,True
22.0,Security,True
13.0,Security,True
13.0,Security,True
12.0,Security,True
15.0,Security,True
16.0,Security,True
19.0,Security,True
10.0,Security,True
12.0,Security,True
10.0,Security,True
14.0,Security,True
15.0,Security,True
12.0,Security,True
17.0,Security,True
16.0,Security,True
18.0,Security,True
24.0,Security,True
7.0,Security,True
7.0,Security,True
16.0,Security,True
10.0,Security,True
18.0,Security,True
10.0,Security,True
15.0,Security,True
13.0,Security,True
13.0,Security,True
13.0,Security,True
14.0,Security,True
7.0,Security,True
17.0,Security,True
14.0,Security,True
15.0,Security,True
16.0,Security,True
15.0,Security,True
16.0,Security,True
15.0,Security,True
23.0,Security,True
10.0,Security,True
20.0,Security,True
17.0,Security,True
13.0,Security,True
9.0,Security,True
20.0,Security,True
17.0,Security,True
12.0,Security,True
11.0,Security,True
15.0,Security,True
13.0,Security,True
18.0,Security,True
11.0,Security,True
16.0,Security,True
18.0,Security,True
9.0,Security,True
13.0,Security,True
13.0,Security,True
20.0,Security,True
8.0,Security,True
13.0,Security,True
12.0,Security,True
9.0,Security,True
10.0,Security,True
18.0,Security,True
16.0,Security,True
17.0,Security,True
17.0,Security,True
19.0,Security,True
17.0,Security,True
16.0,Security,True
8.0,Security,True
7.0,Security,True
12.0,Security,True
16.0,Security,True
11.0,Security,True
14.0,Security,True
13.0,Security,True
18.0,Security,True
18.0,Security,True
15.0,Security,True
24.0,Security,True
17.0,Security,True
17.0,Security,True
12.0,Security,True
11.0,Security,True
15.0,Security,True
19.0,Security,True
14.0,Security,True
15.0,Security,True
10.0,Security,True
10.0,Security,True
18.0,Security,True
20.0,Security,True
12.0,Security,True
11.0,Security,True
9.0,Security,True
18.0,Security,True
16.0,Security,True
14.0,Security,True
16.0,Security,True
15.0,Security,True
25.0,Security,True
17.0,Security,True
12.0,Security,True
7.0,Security,True
13.0,Security,True
19.0,Security,True
20.0,Security,True
13.0,Security,True
13.0,Security,True
18.0,Security,True
13.0,Security,True
12.0,Security,True
15.0,Security,True
8.0,Security,True
16.0,Security,True
14.0,Security,True
14.0,Security,True
21.0,Security,True
15.0,Security,True
14.0,Security,True
14.0,Security,True
26.0,Security,True
17.0,Security,True
18.0,Security,True
28.0,Security,True
22.0,Security,True
22.0,Security,True
13.0,Security,True
25.0,Security,True
12.0,Security,True
17.0,Security,True
14.0,Security,True
20.0,Security,True
10.0,Security,True
17.0,Security,True
15.0,Security,True
15.0,Security,True
11.0,Security,True
15.0,Security,True
11.0,Security,True
25.0,Security,True
12.0,Security,True
16.0,Security,True
12.0,Security,True
18.0,Security,True
12.0,Security,True
16.0,Security,True
27.0,Security,True
10.0,Security,True
11.0,Security,True
12.0,Security,True
21.0,Security,True
14.0,Security,True
13.0,Security,True
15.0,Security,True
21.0,Security,True
14.0,Security,True
12.0,Security,True
18.0,Security,True
13.0,Security,True
7.0,Security,True
11.0,Security,True
25.0,Security,True
11.0,Security,True
10.0,Security,True
18.0,Security,True
17.0,Security,True
16.0,Security,True
13.0,Security,True
18.0,Security,True
12.0,Security,True
8.0,Security,True
12.0,Security,True
15.0,Security,True
15.0,Security,True
10.0,Security,True
18.0,Security,True
22.0,Security,True
19.0,Security,True
11.0,Security,True
23.0,Security,True
16.0,Security,True
10.0,Security,True
20.0,Security,True
10.0,Security,True
13.0,Security,True
8.0,Security,True
19.0,Security,True
11.0,Security,True
11.0,Security,True
9.0,Security,True
15.0,Security,True
18.0,Security,True
17.0,Security,True
17.0,Security,True
16.0,Security,True
9.0,Security,True
9.0,Security,True
11.0,Security,True
19.0,Security,True
14.0,Security,True
12.0,Security,True
9.0,Security,True
28.0,Security,True
20.0,Security,True
10.0,Security,True
9.0,Security,True
11.0,Security,True
14.0,Security,True
17.0,Security,True
19.0,Security,True
18.0,Security,True
24.0,Security,True
11.0,Security,True
22.0,Security,True
16.0,Security,True
11.0,Security,True
12.0,Security,True
14.0,Security,True
9.0,Security,True
26.0,Security,True
14.0,Security,True
19.0,Security,True
20.0,Security,True
11.0,Security,True
16.0,Security,True
15.0,Security,True
8.0,Security,True
10.0,Security,True
18.0,Security,True
11.0,Security,True
12.0,Security,True
20.0,Security,True
19.0,Security,True
10.0,Security,True
17.0,Security,True
13.0,Security,True
9.0,Security,True
15.0,Security,True
14.0,Security,True
17.0,Security,True
11.0,Security,True
15.0,Security,True
19.0,Security,True
19.0,Security,True
12.0,Security,True
8.0,Security,True
11.0,Security,True
16.0,Security,True
25.0,Security,True
13.0,Security,True
13.0,Security,True
10.0,Security,True
24.0,Security,True
14.0,Security,True
19.0,Security,True
19.0,Security,True
16.0,Security,True
14.0,Security,True
14.0,Security,True
16.0,Security,True
11.0,Security,True
11.0,Security,True
14.0,Security,True
14.0,Security,True
25.0,Security,True
16.0,Security,True
12.0,Security,True
18.0,Security,True
14.0,Security,True
16.0,Security,True
13.0,Security,True
8.0,Security,True
21.0,Security,True
9.0,Security,True
17.0,Security,True
27.0,Security,True
14.0,Security,True
18.0,Security,True
12.0,Security,True
14.0,Security,True
16.0,Security,True
10.0,Security,True
14.0,Security,True
12.0,Security,True
12.0,Security,True
11.0,Security,True
22.0,Security,True
7.0,Security,True
36.0,Security,True
15.0,Security,True
12.0,Security,True
12.0,Security,True
24.0,Security,True
13.0,Security,True
17.0,Security,True
10.0,Security,True
7.0,Security,True
17.0,Security,True
20.0,Security,True
17.0,Security,True
13.0,Security,True
22.0,Security,True
13.0,Security,True
9.0,Security,True
8.0,Security,True
17.0,Security,True
9.0,Security,True
18.0,Security,True
12.0,Security,True
8.0,Security,True
10.0,Security,True
8.0,Security,True
14.0,Security,True
8.0,Security,True
22.0,Security,True
18.0,Security,True
15.0,Security,True
13.0,Security,True
18.0,Security,True
12.0,Security,True
12.0,Security,True
11.0,Security,True
8.0,Security,True
10.0,Security,True
15.0,Security,True
12.0,Security,True
10.0,Security,True
19.0,Security,True
18.0,Security,True
12.0,Security,True
14.0,Security,True
13.0,Security,True
10.0,Security,True
9.0,Security,True
19.0,Security,True
10.0,Security,True
22.0,Security,True
9.0,Security,True
13.0,Security,True
13.0,Security,True
13.0,Security,True
12.0,Security,True
14.0,Security,True
13.0,Security,True
12.0,Security,True
15.0,Security,True
15.0,Security,True
12.0,Security,True
10.0,Security,True
16.0,Security,True
16.0,Security,True
10.0,Security,True
23.0,Security,True
9.0,Security,True
14.0,Security,True
30.0,Security,True
17.0,Security,True
14.0,Security,True
23.0,Security,True
10.0,Security,True
11.0,Security,True
15.0,Security,True
8.0,Security,True
14.0,Security,True
13.0,Security,True
8.0,Security,True
13.0,Security,True
15.0,Security,True
10.0,Security,True
10.0,Security,True
14.0,Security,True
14.0,Security,True
16.0,Security,True
14.0,Security,True
19.0,Security,True
14.0,Security,True
12.0,Security,True
16.0,Security,True
14.0,Security,True
8.0,Security,True
17.0,Security,True
17.0,Security,True
16.0,Security,True
10.0,Security,True
9.0,Security,True
11.0,Security,True
14.0,Security,True
8.0,Security,True
10.0,Security,True
17.0,Security,True
24.0,Security,True
13.0,Security,True
9.0,Security,True
11.0,Security,True
17.0,Security,True
20.0,Security,True
12.0,Security,True
12.0,Security,True
17.0,Security,True
28.0,Security,True
11.0,Security,True
21.0,Security,True
17.0,Security,True
15.0,Security,True
9.0,Security,True
21.0,Security,True
13.0,Security,True
11.0,Security,True
13.0,Security,True
22.0,Security,True
16.0,Security,True
10.0,Security,True
17.0,Security,True
10.0,Security,True
18.0,Security,True
17.0,Security,True
15.0,Security,True
13.0,Security,True
7.0,Security,True
16.0,Security,True
19.0,Security,True
12.0,Security,True
12.0,Security,True
22.0,Security,True
11.0,Security,True
16.0,Security,True
9.0,Security,True
13.0,Security,True
20.0,Security,True
15.0,Security,True
8.0,Security,True
15.0,Security,True
15.0,Security,True
20.0,Security,True
11.0,Security,True
12.0,Security,True
12.0,Security,True
13.0,Security,True
14.0,Security,True
24.0,Security,True
15.0,Security,True
15.0,Security,True
22.0,Security,True
13.0,Security,True
9.0,Security,True
8.0,Security,True
10.0,Security,True
12.0,Security,True
13.0,Security,True
9.0,Security,True
11.0,Security,True
9.0,Security,True
11.0,Security,True
17.0,Security,True
12.0,Security,True
13.0,Security,True
20.0,Security,True
12.0,Security,True
14.0,Security,True
15.0,Security,True
10.0,Security,True
19.0,Security,True
13.0,Security,True
13.0,Security,True
12.0,Security,True
9.0,Security,True
16.0,Security,True
11.0,Security,True
12.0,Security,True
15.0,Security,True
15.0,Security,True
9.0,Security,True
26.0,Security,True
16.0,Security,True
11.0,Security,True
18.0,Security,True
19.0,Security,True
13.0,Security,True
17.0,Security,True
19.0,Security,True
16.0,Security,True
12.0,Security,True
17.0,Security,True
8.0,Security,True
21.0,Security,True
11.0,Security,True
17.0,Security,True
8.0,Security,True
16.0,Security,True
10.0,Security,True
13.0,Security,True
16.0,Security,True
13.0,Security,True
17.0,Security,True
7.0,Security,True
12.0,Security,True
24.0,Security,True
17.0,Security,True
15.0,Security,True
10.0,Security,True
16.0,Security,True
11.0,Security,True
17.0,Security,True
16.0,Security,True
13.0,Security,True
22.0,Security,True
9.0,Security,True
10.0,Security,True
9.0,Security,True
18.0,Security,True
23.0,Security,True
13.0,Security,True
12.0,Security,True
13.0,Security,True
10.0,Security,True
16.0,Security,True
12.0,Security,True
9.0,Security,True
20.0,Security,True
23.0,Security,True
20.0,Security,True
12.0,Security,True
12.0,Security,True
12.0,Security,True
15.0,Security,True
15.0,Security,True
16.0,Security,True
16.0,Security,True
18.0,Security,True
21.0,Security,True
19.0,Security,True
21.0,Security,True
20.0,Security,True
15.0,Security,True
12.0,Security,True
16.0,Security,True
15.0,Security,True
13.0,Security,True
14.0,Security,True
10.0,Security,True
18.0,Security,True
13.0,Security,True
10.0,Security,True
14.0,Security,True
15.0,Security,True
9.0,Security,True
18.0,Security,True
12.0,Security,True
12.0,Security,True
15.0,Security,True
13.0,Security,True
19.0,Security,True
19.0,Security,True
14.0,Security,True
22.0,Security,True
8.0,Security,True
17.0,Security,True
22.0,Security,True
17.0,Security,True
14.0,Security,True
19.0,Security,True
10.0,Security,True
11.0,Security,True
12.0,Security,True
15.0,Security,True
16.0,Security,True
11.0,Security,True
10.0,Security,True
16.0,Security,True
12.0,Security,True
8.0,Security,True
14.0,Security,True
9.0,Security,True
12.0,Security,True
17.0,Security,True
17.0,Security,True
14.0,Security,True
23.0,Security,True
15.0,Security,True
18.0,Security,True
16.0,Security,True
14.0,Security,True
10.0,Security,True
8.0,Security,True
19.0,Security,True
14.0,Security,True
13.0,Security,True
13.0,Security,True
9.0,Security,True
23.0,Security,True
21.0,Security,True
11.0,Security,True
16.0,Security,True
11.0,Security,True
9.0,Security,True
12.0,Security,True
15.0,Security,True
16.0,Security,True
11.0,Security,True
24.0,Security,True
15.0,Security,True
10.0,Security,True
16.0,Security,True
14.0,Security,True
17.0,Security,True
10.0,Security,True
11.0,Security,True
13.0,Security,True
12.0,Security,True
10.0,Security,True
11.0,Security,True
13.0,Security,True
33.0,Security,True
12.0,Security,True
19.0,Security,True
11.0,Security,True
9.0,Security,True
13.0,Security,True
8.0,Security,True
11.0,Security,True
15.0,Security,True
15.0,Security,True
8.0,Security,True
15.0,Security,True
18.0,Security,True
19.0,Security,True
13.0,Security,True
18.0,Security,True
16.0,Security,True
11.0,Security,True
10.0,Security,True
20.0,Security,True
20.0,Security,True
12.0,Security,True
13.0,Security,True
17.0,Security,True
16.0,Security,True
15.0,Security,True
15.0,Security,True
18.0,Security,True
18.0,Security,True
20.0,Security,True
9.0,Security,True
11.0,Security,True
16.0,Security,True
17.0,Security,True
14.0,Security,True
18.0,Security,True
9.0,Security,True
12.0,Security,True
11.0,Security,True
14.0,Security,True
15.0,Security,True
11.0,Security,True
12.0,Security,True
10.0,Security,True
12.0,Security,True
13.0,Security,True
19.0,Security,True
14.0,Security,True
26.0,Security,True
16.0,Security,True
8.0,Security,True
11.0,Security,True
18.0,Security,True
15.0,Security,True
18.0,Security,True
16.0,Security,True
14.0,Security,True
16.0,Security,True
9.0,Security,True
10.0,Security,True
17.0,Security,True
14.0,Security,True
11.0,Security,True
20.0,Security,True
14.0,Security,True
15.0,Security,True
9.0,Security,True
21.0,Security,True
23.0,Security,True
18.0,Security,True
15.0,Security,True
7.0,Security,True
11.0,Security,True
18.0,Security,True
15.0,Security,True
11.0,Security,True
16.0,Security,True
24.0,Security,True
12.0,Security,True
16.0,Security,True
10.0,Security,True
17.0,Security,True
12.0,Security,True
9.0,Security,True
22.0,Security,True
14.0,Security,True
18.0,Security,True
14.0,Security,True
22.0,Security,True
12.0,Security,True
8.0,Security,True
19.0,Security,True
20.0,Security,True
8.0,Security,True
12.0,Security,True
10.0,Security,True
16.0,Security,True
9.0,Security,True
21.0,Security,True
11.0,Security,True
12.0,Security,True
8.0,Security,True
5.0,Security,True
15.0,Security,True
11.0,Security,True
12.0,Security,True
12.0,Security,True
10.0,Security,True
13.0,Security,True
14.0,Security,True
14.0,Security,True
23.0,Security,True
12.0,Security,True
10.0,Security,True
13.0,Security,True
21.0,Security,True
10.0,Security,True
14.0,Security,True
22.0,Security,True
17.0,Security,True
20.0,Security,True
38.0,Normal,False
46.0,Normal,False
14.0,Normal,False
28.0,Normal,False
22.0,Normal,False
27.0,Normal,False
54.0,Normal,False
44.0,Normal,False
30.0,Normal,False
41.0,Normal,False
19.0,Normal,False
20.0,Normal,False
15.0,Normal,False
35.0,Normal,False
31.0,Normal,False
41.0,Normal,False
17.0,Normal,False
14.0,Normal,False
14.0,Normal,False
10.0,Normal,False
53.0,Normal,False
17.0,Normal,False
13.0,Normal,False
10.0,Normal,False
25.0,Normal,False
25.0,Normal,False
42.0,Normal,False
57.0,Normal,False
7.0,Normal,False
36.0,Normal,False
42.0,Normal,False
67.0,Normal,False
9.0,Normal,False
13.0,Normal,False
15.0,Normal,False
25.0,Normal,False
11.0,Normal,False
17.0,Normal,False
21.0,Normal,False
28.0,Normal,False
24.0,Normal,False
18.0,Normal,False
16.0,Normal,False
18.0,Normal,False
25.0,Normal,False
37.0,Normal,False
13.0,Normal,False
17.0,Normal,False
22.0,Normal,False
39.0,Normal,False
18.0,Normal,False
18.0,Normal,False
30.0,Normal,False
45.0,Normal,False
11.0,Normal,False
18.0,Normal,False
37.0,Normal,False
15.0,Normal,False
41.0,Normal,False
10.0,Normal,False
25.0,Normal,False
19.0,Normal,False
24.0,Normal,False
19.0,Normal,False
28.0,Normal,False
30.0,Normal,False
10.0,Normal,False
11.0,Normal,False
76.0,Normal,False
30.0,Normal,False
20.0,Normal,False
10.0,Normal,False
29.0,Normal,False
76.0,Normal,False
28.0,Normal,False
33.0,Normal,False
15.0,Normal,False
71.0,Normal,False
52.0,Normal,False
13.0,Normal,False
9.0,Normal,False
7.0,Normal,False
10.0,Normal,False
17.0,Normal,False
33.0,Normal,False
19.0,Normal,False
41.0,Normal,False
19.0,Normal,False
16.0,Normal,False
15.0,Normal,False
31.0,Normal,False
9.0,Normal,False
14.0,Normal,False
13.0,Normal,False
27.0,Normal,False
18.0,Normal,False
43.0,Normal,False
41.0,Normal,False
25.0,Normal,False
29.0,Normal,False
15.0,Normal,False
17.0,Normal,False
12.0,Normal,False
58.0,Normal,False
19.0,Normal,False
17.0,Normal,False
17.0,Normal,False
26.0,Normal,False
27.0,Normal,False
9.0,Normal,False
24.0,Normal,False
39.0,Normal,False
23.0,Normal,False
59.0,Normal,False
10.0,Normal,False
76.0,Normal,False
10.0,Normal,False
29.0,Normal,False
65.0,Normal,False
14.0,Normal,False
15.0,Normal,False
14.0,Normal,False
14.0,Normal,False
25.0,Normal,False
8.0,Normal,False
16.0,Normal,False
40.0,Normal,False
30.0,Normal,False
11.0,Normal,False
12.0,Normal,False
16.0,Normal,False
27.0,Normal,False
13.0,Normal,False
34.0,Normal,False
12.0,Normal,False
24.0,Normal,False
23.0,Normal,False
39.0,Normal,False
30.0,Normal,False
14.0,Normal,False
26.0,Normal,False
12.0,Normal,False
27.0,Normal,False
16.0,Normal,False
10.0,Normal,False
49.0,Normal,False
9.0,Normal,False
22.0,Normal,False
11.0,Normal,False
22.0,Normal,False
50.0,Normal,False
35.0,Normal,False
11.0,Normal,False
12.0,Normal,False
18.0,Normal,False
12.0,Normal,False
20.0,Normal,False
43.0,Normal,False
14.0,Normal,False
14.0,Normal,False
18.0,Normal,False
11.0,Normal,False
24.0,Normal,False
17.0,Normal,False
12.0,Normal,False
32.0,Normal,False
38.0,Normal,False
26.0,Normal,False
13.0,Normal,False
41.0,Normal,False
10.0,Normal,False
27.0,Normal,False
56.0,Normal,False
31.0,Normal,False
26.0,Normal,False
54.0,Normal,False
63.0,Normal,False
13.0,Normal,False
17.0,Normal,False
7.0,Normal,False
19.0,Normal,False
16.0,Normal,False
46.0,Normal,False
21.0,Normal,False
21.0,Normal,False
22.0,Normal,False
34.0,Normal,False
27.0,Normal,False
40.0,Normal,False
17.0,Normal,False
11.0,Normal,False
25.0,Normal,False
39.0,Normal,False
32.0,Normal,False
17.0,Normal,False
